"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gsiB",4.98397018877692,-1.4258027997072,2.08723702928003,-0.683105358761774,0.494540269512235,0.596482304413204
"pgaptmp_000486",266.856748513559,0.0700811153259787,0.230053584962739,0.304629529408679,0.760648327105744,0.828058810613507
"pgaptmp_000487",275.021294837199,0.495689888769647,0.263694143858524,1.87979103940811,0.0601365621565953,0.104592656236845
"pgaptmp_000488",1970.51430461165,0.530857662460444,0.111815445253789,4.7476237406697,2.05820469704839e-06,8.63657032966642e-06
"pgaptmp_000489",1761.0112067473,0.434651491666495,0.136533391503443,3.1834812486551,0.00145515538057576,0.00364965520653839
"pgaptmp_000490",2090.06852129373,0.225211547662817,0.109779386030872,2.05149214078756,0.0402190442174029,0.0730933996958855
"pgaptmp_000491",1089.69868803137,0.386396903137043,0.16036003521509,2.4095586074097,0.0159718305629941,0.0321162362806396
"dctP",27779.5164816496,0.821463758749572,0.100157651526908,8.20170747043608,2.36996436962315e-16,4.03725759379619e-15
"pgaptmp_000493",3966.48488184498,-0.953723844903214,0.111392939166872,-8.56179801014576,1.11120758021406e-17,2.1429609396667e-16
"pgaptmp_000494",1795.49739509845,-0.616992789107559,0.140697339411029,-4.3852484467037,1.15853472086829e-05,4.33373490559976e-05
"pgaptmp_000495",2233.61334443674,-0.479487211230958,0.102626854533591,-4.67214174506358,2.98075131721903e-06,1.22861089730778e-05
"pgaptmp_000496",3236.79329546417,-0.701602331673112,0.135208317617806,-5.18904712398195,2.11372905412826e-07,1.04897327192872e-06
"pgaptmp_000497",2235.65335646428,-0.249625317792185,0.120258665186665,-2.07573664155275,0.037918315076715,0.0694205453593375
"fbpB",7.75988694112739,-1.79913140931073,1.86750063434313,-0.963389985644397,0.33535184999826,0.440465891317766
"pgaptmp_000499",35.8865419523893,-1.39054726712287,0.626899574219723,-2.21813401110317,0.0265456964349396,0.0503840296434702
"pgaptmp_000500",895.314532010597,-0.113172516540716,0.179716313723261,-0.629728677358622,0.528872116568647,0.630311244914667
"pgaptmp_000501",5870.19018494208,0.735930245735336,0.150331090018557,4.89539619279347,9.81078698081855e-07,4.34711299316746e-06
"pgaptmp_000502",6407.10905651777,0.0557773088311042,0.0897322891064708,0.621596856455119,0.534206988577118,0.635245498876688
"murF",7526.71849906189,-0.144191718217312,0.088066600134517,-1.63730310920447,0.101567151594962,0.16565860571273
"cshA",39826.7376607337,-0.546406708101731,0.0809158880943921,-6.75277403449274,1.45044752661176e-11,1.35302398347092e-10
"pgaptmp_000505",12813.6169784225,-0.601955559919961,0.10676893709322,-5.6379278122287,1.72108623598058e-08,9.93160150437165e-08
"pgaptmp_000506",16982.968401443,-0.523841781508936,0.0880705855065662,-5.94797659736099,2.71477396302466e-09,1.75728498963092e-08
"pgaptmp_000507",1039.87960855163,-0.617058403950514,0.131658393655819,-4.68681401023035,2.77490928771948e-06,1.1501350076717e-05
"acpS",364.006792574128,-0.125839554836599,0.217775772904528,-0.577840010200613,0.563372139939481,0.659808403037995
"pgaptmp_000509",1384.33963114428,-0.0369377236789282,0.127648192561988,-0.289371301994664,0.772297253714413,0.837067669867514
"alr",5543.6990295086,-0.126386282865039,0.0904594253893344,-1.39715991253622,0.162365488562959,0.244932885510046
"endB",8682.68161993491,-0.621848548733189,0.101879747768982,-6.10375037581822,1.03608059511348e-09,7.2215205524576e-09
"ndoA",7561.94399356998,-0.422914804118899,0.109929458673161,-3.84714715439739,0.000119501199987326,0.000373767618783889
"pgaptmp_000513",7040.46457303573,0.744210499994709,0.10592772756133,7.02564396620161,2.13081173676925e-12,2.2091591321045e-11
"rsbS",3667.63943834024,0.487347793360176,0.11484477870107,4.24353461143146,2.20026418690727e-05,7.79199172566018e-05
"pgaptmp_000515",2958.09940352728,0.688271795623429,0.120569032798287,5.70852879590492,1.13956900009594e-08,6.7972368883928e-08
"pgaptmp_000516",9400.1550687224,0.206493399273215,0.0813009760327805,2.53986371811769,0.0110895671096437,0.0231884094281426
"pgaptmp_000517",3047.68401573886,0.304002596805333,0.0957219010091615,3.17589385083605,0.00149375598795379,0.00373639770642742
"rsbW",2842.51586998527,0.0693504124792411,0.0931236217884606,0.744713437335774,0.456444974124781,0.5636656249809
"sigB",5745.22626238648,-0.0773261319697547,0.0904380305118799,-0.855017867285347,0.392541256406234,0.499329650151744
"pgaptmp_000520",3909.22809832373,-0.188102429730402,0.101301167619733,-1.85686339210329,0.0633305920016967,0.10948279769174
"pgaptmp_000521",4319.53212500789,0.582327208625681,0.104806527030899,5.55621128876831,2.75693125911084e-08,1.54305235284369e-07
"cmpA",0.917430780851986,-2.0905271214621,4.80407093526139,-0.435157421618786,0.663448165949585,0.745127964292201
"pgaptmp_000523",675.111289007404,0.111134470954072,0.174167199681222,0.638090703401567,0.523414637881332,0.624607015772465
"pgaptmp_000531",659.851585181762,-0.104437032311147,0.188705433705812,-0.553439454605013,0.579962528507713,0.674568915970534
"pgaptmp_000532",2113.85124697893,-0.183090745769538,0.116352865461642,-1.57358175102182,0.11558417490231,0.18365365467575
"pgaptmp_000533",13.8114751238473,0.981526307448522,1.00123331190762,0.980317270485591,0.326929532268749,0.431194797698187
"pgaptmp_000534",0.136139235471291,-1.27663072519385,4.99449191205581,-0.255607727006684,0.79825375128614,0.858089394165145
"pgaptmp_000535",13.7995105988167,-0.872329695784913,0.941108671708199,-0.926917073457154,0.353969591840582,0.459851595403367
"pgaptmp_000536",797.608912160001,0.56096832385747,0.169635635264051,3.30690142424543,0.000943340818180534,0.00249546163842782
"pgaptmp_000537",1760.66781786432,1.10941120456824,0.143239253498928,7.74516187056603,9.54601569696476e-15,1.35096085262748e-13
"pgaptmp_000538",664.181562761819,0.826691152835107,0.181573787284647,4.55292124043837,5.29060838737253e-06,2.10156290478128e-05
"pgaptmp_000539",785.605709019374,0.557522105614383,0.156603629108129,3.5600841997693,0.000370735902970264,0.00106554365317013
"pgaptmp_000540",46.5559636412517,-0.249342151367209,0.723925095706407,-0.344430871157879,0.73052227569135,0.803325831351195
"pgaptmp_000541",283.326906909695,-0.915147260255755,0.279944010305391,-3.26903675937707,0.00107914280880855,0.00280682706805411
"pgaptmp_000542",61.6919772144731,-0.309699992575894,0.442802200010002,-0.69940933574607,0.484296255166717,0.588107883109468
"pgaptmp_000543",28.5608435382376,-1.82386888408496,0.724400089736429,-2.51776457502727,0.0118102232049766,0.0244616865714651
"pgaptmp_000544",271.502081978475,-0.520850389653732,0.270331500032209,-1.92670994535107,0.0540157877451982,0.0951025364179886
"pgaptmp_000545",874.863594873292,0.289880028425033,0.187177107396725,1.54869381441304,0.121455341545421,0.191549483572905
"pgaptmp_000546",7.43586281568634,-1.01475524829902,1.35987510727512,-0.74621209173566,0.455539304889542,0.562920747941193
"cspC",1451.4578578619,-1.22195502250954,0.239355999574528,-5.10517816424761,3.30482997050427e-07,1.5851259214197e-06
"pgaptmp_000548",8295.79315828899,-0.186004398486655,0.126973874921543,-1.46490290700813,0.142947409586596,0.218860657540646
"pgaptmp_000549",25.5801401768256,-0.611522021366421,0.724926512180113,-0.843564155940932,0.398913001104539,0.504675115605402
"pgaptmp_000550",152.277062913413,-0.891079819067278,0.283672362456243,-3.14122888585852,0.00168240493540346,0.00417460744638112
"pgaptmp_000551",304.242989224782,-0.73626305926916,0.201815813662611,-3.64819310195394,0.000264091120672951,0.000781978640528817
"pgaptmp_000552",2127.91802207675,-1.04487229192814,0.139704246538506,-7.47917345261333,7.47915067136766e-14,9.46850299279947e-13
"pgaptmp_000553",2046.8405592735,-0.81337325111155,0.117761571300014,-6.906949713157,4.95185364657478e-12,4.83748012402922e-11
"pgaptmp_000554",0,NA,NA,NA,NA,NA
"pgaptmp_000555",19.4899630307619,-1.30433679990199,0.746251712221126,-1.7478509979157,0.0804898318741562,0.134886607039896
"pgaptmp_000556",5.76422416813682,-1.72009769347672,1.40152282011475,-1.2273062334696,0.219707513621865,0.314640771720116
"pgaptmp_000557",23.1885220102156,-0.822288214005768,0.672030765599248,-1.22358715716316,0.221108006832237,0.316038403006754
"pgaptmp_000558",332.195418042458,-0.219971783932101,0.202509055196446,-1.08623184142909,0.277376433229942,0.379557016353619
"pgaptmp_000559",49.9213469408482,-0.993440773478093,0.546885458198042,-1.81654267559322,0.0692871677834326,0.118459732884674
"pgaptmp_000560",330.460734061158,-0.850666181315294,0.252314003612691,-3.37145845706246,0.000747713146468407,0.00201958514597635
"pgaptmp_000561",788.438068693566,-0.614376303274018,0.141061687165101,-4.3553732811585,1.32840347722121e-05,4.91971914648493e-05
"cotR",46.2135859285222,-1.36079297091152,0.642506774334718,-2.11794338249671,0.0341798629297327,0.0631665589992379
"pgaptmp_000563",237.779143012596,-0.0969699167223719,0.252106112525801,-0.384639292363242,0.700504678565326,0.777363868103799
"pgaptmp_000564",297.724760488667,-0.140471746596369,0.264374559218187,-0.531336097587356,0.595185895169436,0.687975745907031
"pgaptmp_000565",0,NA,NA,NA,NA,NA
"pgaptmp_000566",47.1723708543489,0.318025176210125,0.51877138700726,0.613035306447375,0.539852994812885,0.639914919329159
"pgaptmp_000567",639.452546539341,-0.183482904860137,0.165002131199869,-1.11200324217559,0.266136756335784,0.36741877117277
"pgaptmp_000568",38962.3501466362,0.664503481410574,0.0994670059380692,6.6806422405467,2.37897348085157e-11,2.13877760766414e-10
"pgaptmp_000569",93.2890546250191,-0.519194905630209,0.410423235233235,-1.26502317865888,0.20586301908356,0.298605673043261
"pgaptmp_000570",328.490967206291,-0.832425188983664,0.230670647611988,-3.60871744021757,0.000307714540403228,0.000899696401713129
"satA",1085.65210375419,-0.532255715800646,0.160204363473701,-3.32235467411611,0.000892611547792235,0.00237987118974405
"pgaptmp_000572",1261.45836483824,-0.51069335444877,0.154621485263409,-3.30286152392578,0.00095703635380928,0.00252601296999037
"pgaptmp_000573",899.284206400849,0.175313793365354,0.152381706359019,1.15049107635207,0.24994166752065,0.348685805259815
"pgaptmp_000574",6964.41772002663,0.336169227446658,0.122290374633098,2.74894265763147,0.00597878446894254,0.0131752728202511
"pgaptmp_000575",90.8693258678559,-0.382763037342375,0.342420389598507,-1.11781613761719,0.263645527784825,0.364655761581241
"pgaptmp_000576",709.380463983227,-0.892146651915075,0.162418983976608,-5.49287176949443,3.95449930185772e-08,2.16450682375212e-07
"pgaptmp_000577",765.890265207228,0.952040603362196,0.169967827795308,5.60129887938991,2.12751536958897e-08,1.20894842833743e-07
"pgaptmp_000578",392.080228293976,2.65316513135009,0.23752656909536,11.1699720223084,5.71988941768437e-29,2.694864356028e-27
"pgaptmp_000579",117.682158489983,-0.824880632199435,0.322365474224166,-2.55883678047305,0.010502303815335,0.0220845055371055
"pgaptmp_000580",84.8722860350302,-1.31544434888981,0.513793399895903,-2.56025933606062,0.0104594079163436,0.0220067361586382
"pgaptmp_000581",122.507035306218,-0.808528901802594,0.367806099814956,-2.19824766965357,0.0279314613296202,0.0527452557426922
"pgaptmp_000582",465.681402079223,-0.210863115658246,0.180289172546509,-1.16958280233856,0.242168901458529,0.339492524003257
"pgaptmp_000583",46.4187258564439,-0.192413053400862,0.649947494799781,-0.296043995769436,0.767196482688132,0.832756655749415
"pgaptmp_000584",32.9858731277048,-0.97580898620016,0.651463742216792,-1.49787152064624,0.134166634269004,0.208070088645514
"pgaptmp_000585",395.217333757985,-0.31001210409635,0.208371926305279,-1.48778249351192,0.136808263955339,0.211023770593357
"pgaptmp_000586",22.069003419663,-0.572599828460612,0.720776744943367,-0.794420508815947,0.426950668659685,0.533361747051434
"pgaptmp_000587",35.6557305252156,-0.61105615397163,0.88314201392338,-0.691911543486645,0.488992880923207,0.591303282259967
"pgaptmp_000588",15.2168848536764,0.54127009202121,0.845384759091654,0.640264786181848,0.522000469981403,0.62368391302155
"pgaptmp_000589",65.6332314789077,0.554176766102904,0.422625967501882,1.31127003240859,0.189766549179662,0.278975146661046
"pgaptmp_000590",8.31604610273682,-0.212717662536129,1.26835093516457,-0.167711992508232,0.866809861171464,0.908807409374701
"pgaptmp_000591",5.14612211505948,-2.04023495737821,1.46712014318569,-1.39063931938666,0.164334826854786,0.247136022126873
"pgaptmp_000592",361.779079918006,0.357790064927495,0.213328994086257,1.67717504345812,0.0935082576928993,0.154340459039012
"pgaptmp_000593",143.174474810112,0.0249653401401038,0.382236360309911,0.0653138809710889,0.947924090526692,0.967152813854262
"pgaptmp_000594",419.581891295355,0.105147623999627,0.179704103979269,0.585115318299891,0.558470179507856,0.656788259184685
"pgaptmp_000595",1138.20648473041,-0.387192326970872,0.136215531816035,-2.84249763451198,0.00447615632743951,0.0101586913723963
"pgaptmp_000596",783.582232688679,0.0886528654306723,0.170853745992093,0.518881602015181,0.603843308290947,0.694914198616787
"pgaptmp_000597",111.189282612468,0.0473317900739079,0.34641594412743,0.136632827894598,0.891321026926714,0.928230795249364
"pgaptmp_000598",57.8530920601887,0.685614573603474,0.520337162970184,1.3176352226888,0.187625788663552,0.276362312040523
"abc-f",904.109591249773,1.43125462249811,0.215882399208525,6.62978838360806,3.3616845697325e-11,2.93713379543295e-10
"pgaptmp_000600",357.282350543273,-0.220182073286664,0.230654703633892,-0.954596068572481,0.339782006079048,0.444835957307849
"pgaptmp_000601",226.982383696132,-1.10360587936583,0.240351087917011,-4.59164087389898,4.39774640113663e-06,1.76574024865486e-05
"pgaptmp_000602",861.644052532255,0.474988686437534,0.159372118932335,2.98037504690015,0.002878956646721,0.0068300890597782
"pgaptmp_000603",2823.78683538286,0.0184857091376744,0.120282320475863,0.153686003600038,0.877857321172375,0.917031981308891
"fabF",63330.4722283102,0.712746881852557,0.100085275235593,7.12139603128242,1.06839312720936e-12,1.14598248399805e-11
"pgaptmp_000605",348.91128156818,0.0932550092213483,0.204127563762507,0.456846726147411,0.647781217788779,0.731505367903469
"pgaptmp_000606",853.848820630997,-0.135107499751425,0.177195158402623,-0.762478506576537,0.445774466406106,0.55195361409299
"pgaptmp_000607",156.510553921336,-0.681597996443897,0.282820143575268,-2.41000512844482,0.0159522962829701,0.0320942955487647
"pgaptmp_000608",708.832012090506,0.513217005575901,0.190032053069255,2.70068652780837,0.00691965233725381,0.0150550412247587
"pgaptmp_000609",6429.51474851383,0.843626697027729,0.117686862797815,7.16840161231139,7.5878434562316e-13,8.40534325717084e-12
"pgaptmp_000610",3411.04614554432,0.61789627002871,0.126276455253981,4.89320252762819,9.92082209376773e-07,4.38022536571809e-06
"pgaptmp_000611",2203.07946209198,-0.0358266119098555,0.119602385551016,-0.299547636485677,0.764522230889759,0.831237558763991
"pgaptmp_000612",6698.01096354649,-0.0623562289829487,0.0858297808614138,-0.726510406494372,0.467525930268117,0.574300829194036
"pgaptmp_000613",145.751627996258,-1.02432406076877,0.403688924426834,-2.53740937337611,0.0111676278585053,0.0233254269861709
"pgaptmp_000614",235.064061576354,0.00112434592629072,0.306505331425254,0.00366827526641215,0.997073146364232,0.997609207195611
"pgaptmp_000615",13940.8534564889,0.113581572518651,0.0768722507767051,1.47753671020479,0.139531825396908,0.214602253771608
"pgaptmp_000616",97.4684482015512,-0.532751248092658,0.405749958836909,-1.31300382536033,0.189181659163559,0.278313887512556
"pgaptmp_000617",15471.2798603679,0.135959727926415,0.107962095717469,1.25932835059273,0.207911757146422,0.300990882963431
"pgaptmp_000618",4023.72687299369,-0.291425420228515,0.126005394427891,-2.31280114277401,0.020733574935263,0.0404704259026883
"pgaptmp_000619",7.8987812818954,-0.131922653543758,1.20530464763133,-0.109451708995741,0.912844222212801,0.944041732446803
"pgaptmp_000620",709.911624236021,0.547081778560398,0.140499687418211,3.8938291508931,9.86741584088784e-05,0.000314170417106797
"pgaptmp_000621",3022.38824149182,0.714194502474684,0.12547812458637,5.69178496115538,1.25718124181193e-08,7.47480604157192e-08
"pgaptmp_000622",920.711412825984,-0.487247919395209,0.14276206469079,-3.41300695286626,0.000642503029198067,0.00176878422683077
"pgaptmp_000623",1740.49463202367,-0.549751665219468,0.131932406537355,-4.1669191038656,3.08743999421946e-05,0.000106996756596693
"pgaptmp_000624",4440.05066497228,-0.727333815020913,0.125147839149751,-5.81179683135073,6.18058234731048e-09,3.82764184637098e-08
"pgaptmp_000625",515.217348822799,-0.109676518608511,0.166960735181153,-0.656900069884764,0.511245173295681,0.614022115200557
"pgaptmp_000626",242.20694691293,-0.406330736230978,0.28086503932953,-1.44671169185369,0.147977688479398,0.225357183518953
"pgaptmp_000627",452.036252700941,0.763308749694576,0.204289749439617,3.73640259380802,0.000186671712577944,0.000566714611920969
"pgaptmp_000628",5912.22530040472,0.354833162116599,0.101322229953014,3.50202677419501,0.000461733216193741,0.0013059050385054
"pgaptmp_000629",4738.04502100914,0.22560691532169,0.114752296210537,1.96603399471647,0.0492946838995366,0.087786992092859
"thiL",801.386291840145,-0.713178545060604,0.147234426245534,-4.84383009630694,1.27359851257328e-06,5.49922698816445e-06
"tsaE",124.254026820781,0.135281648389765,0.418589441829,0.323184569105853,0.746555466463214,0.817018361122047
"tsaB",641.089723582102,-0.0535281955813316,0.225391755840158,-0.237489589545114,0.812276994560604,0.867765491892815
"rimI",404.282000566757,-0.0191828495071048,0.223301334564614,-0.0859056643996638,0.93154140861996,0.954291623093724
"tsaD",3938.52152134011,-0.0361896797286391,0.0969211740857039,-0.373392915119227,0.708856031759941,0.785079628512947
"pgaptmp_000642",3939.62977724271,0.622005524178831,0.0983199443830967,6.32634129404336,2.51042240806102e-10,1.93732282928916e-09
"moaC",2570.0114692656,0.158039253104921,0.100777857247448,1.56819421866526,0.116835813227344,0.185011105336413
"pgaptmp_000644",10573.9216418673,0.870756499843229,0.124836237246161,6.97519020960404,3.05457258990809e-12,3.08106210830296e-11
"pgaptmp_000645",5742.45309273047,1.74887768478498,0.151054885124922,11.5777631642873,5.34218296543895e-31,2.6869736482924e-29
"pgaptmp_000647",324.768295252584,0.321878675775468,0.295551514030874,1.08907808112884,0.276119454797838,0.378672295783917
"pgaptmp_000648",2174.25255948147,0.300615409793351,0.106180463199784,2.83117440566942,0.00463774249402166,0.0104934210107894
"groES",10636.8526581313,1.59167972818233,0.13646753104529,11.6634317041619,1.9598108050092e-31,1.03446118311769e-29
"groL",78216.9790849939,0.889941076195189,0.106237800522188,8.37687783275712,5.43502108046546e-17,9.96509776428198e-16
"pgaptmp_000651",88152.8910048708,-1.92129377772422,0.474453127004371,-4.049491231842,5.13291008576731e-05,0.000171804778230449
"pgaptmp_000652",22313.6114846072,0.546825866167428,0.11242851872825,4.86376474895267,1.15173793890758e-06,5.00790725305376e-06
"pgaptmp_000653",10653.2960725256,0.670704088665552,0.0924995064845081,7.25089369831267,4.1403054432998e-13,4.74160518768057e-12
"gutB",12084.1225222406,0.358484586018759,0.102543793024257,3.4959169682163,0.000472435684027929,0.00133313541770429
"pgaptmp_000655",9148.92018690492,-0.0698727855742793,0.104073853116516,-0.67137694513965,0.501980428129463,0.604064388457117
"pgaptmp_000656",10329.5346832009,0.387239663729639,0.102298373069283,3.78539415741615,0.000153465142041935,0.000473629567728096
"pgaptmp_000657",135.200130840828,0.250364984138856,0.303460145356786,0.825034153478362,0.409352200907293,0.515080761249812
"pgaptmp_000658",117334.42773566,0.11032888016026,0.0881280699570581,1.25191531159163,0.21060072481343,0.304055817593323
"pgaptmp_000659",130097.459579302,-0.485997002477889,0.0754418796612455,-6.44200548369351,1.17905019904551e-10,9.4987550667692e-10
"pgaptmp_000660",25229.1116323634,-0.626965149848468,0.0963727871559253,-6.5056243401374,7.73713556749056e-11,6.34308779343609e-10
"pgaptmp_000661",67293.9660179616,0.0938937167977346,0.0777983926721306,1.20688504701421,0.227476417049113,0.323379796138962
"pgaptmp_000662",608.185767863055,-0.0140793292779335,0.147399955050501,-0.0955178668345574,0.923903499461576,0.949936139501653
"rsiV",284.01096949663,0.403029020901712,0.270961717997654,1.48740207244036,0.136908649877186,0.211091132909232
"pgaptmp_000664",224.840967640106,0.352504182587338,0.229692227530556,1.53468049997662,0.124862328044434,0.195843904332652
"pgaptmp_000665",428858.618158643,1.2198905609604,0.116186972977105,10.4993746691445,8.69542337497662e-26,3.1119582501599e-24
"pgaptmp_000666",377.365504909084,0.154515634608336,0.198750195516562,0.777436390473688,0.436901349554455,0.542811970701966
"pgaptmp_000667",1070.41751641171,0.29053524444441,0.135854460477151,2.13857714663166,0.0324699299955862,0.0603963415510104
"pgaptmp_000668",909.315080067296,-0.829853674749025,0.188226507836889,-4.40880343733598,1.03943310336779e-05,3.90390515714924e-05
"pgaptmp_000669",1759.97432195019,-0.447041507580151,0.160977833742904,-2.77703766528574,0.00548568215986664,0.0122042492522556
"cotA",125.57562273588,-0.127367112007655,0.444675370206617,-0.286427179334162,0.774550960214704,0.838777618248219
"gabP",5786.7417195985,-0.376308270352221,0.110490287047852,-3.40580407931466,0.000659695025713358,0.00180808901745591
"pgaptmp_000672",6.45675009289229,-0.334544994401049,1.66879423075375,-0.200471087588759,0.841112167771576,0.890640891209147
"pgaptmp_000673",19432.9437214997,-0.447906466369853,0.115024568626406,-3.8940069214659,9.86018342001129e-05,0.000314170417106797
"pgaptmp_000674",3040.57515056233,-0.580889573707131,0.103366389054808,-5.61971429029146,1.91273503612176e-08,1.09526150837618e-07
"pgaptmp_000675",2363.09047498714,-0.252918386536365,0.160954935472088,-1.57136148571365,0.116098706738082,0.184351274095196
"pgaptmp_000676",6215.03009593194,-0.549738400718846,0.144762010059487,-3.79753224269919,0.000146143771903219,0.000452911839320384
"pgaptmp_000677",11694.0602385884,0.146360692346066,0.0933374489859705,1.56808112859465,0.116862200066069,0.185011105336413
"pgaptmp_000678",17338.1144314155,-0.0646924480877138,0.0811950681174723,-0.796753418497258,0.425594253192253,0.53227883413359
"pgaptmp_000679",2015.12625086166,0.316854952622204,0.167410058102397,1.89268766891173,0.0583994172252215,0.102000296063949
"pgaptmp_000680",4045.92830674517,0.0219149369496741,0.119891234015556,0.182790152504649,0.854962675596479,0.900857776728075
"pgaptmp_000681",330.752961320914,0.729951326542697,0.313637770149588,2.32737060397588,0.0199455489235529,0.0390928557627508
"pgaptmp_000682",3106.59235121639,0.536569862673573,0.0915394993084453,5.86162112232648,4.5836994106451e-09,2.89161511973238e-08
"pgaptmp_000683",5013.69806983521,0.585825562365189,0.0961405788192515,6.09342662130802,1.10519007207377e-09,7.63175778897692e-09
"pgaptmp_000684",4229.0714767891,-0.045211392406938,0.0995670597078082,-0.454079818562649,0.64977137831013,0.732863354566759
"guaA",24082.0599794541,0.0904570956396721,0.0890860823445923,1.01538975852341,0.309920073043293,0.414042538358628
"pgaptmp_000686",18.807935396954,-0.62911272518146,0.815952596950308,-0.771016266793956,0.440697289794317,0.546576245456331
"pgaptmp_000687",490.827628308609,0.172826376303861,0.180334272439708,0.958366781675641,0.337877839590111,0.442654459329248
"pgaptmp_000688",5102.78726600951,0.30248204340674,0.108269413280165,2.7937903627871,0.00520942376731499,0.0116313588853908
"pgaptmp_000689",9881.71027430233,0.303329052879182,0.112474107884589,2.69687894026626,0.00699927106964764,0.0152168732016522
"pgaptmp_000690",3505.75190752687,0.173353721437754,0.107799319333765,1.60811517650702,0.107809955942202,0.173784606330393
"pgaptmp_000691",585.192175532639,0.564433028683134,0.196663626830678,2.87004281258932,0.00410416225869687,0.00938887026851245
"pgaptmp_000692",553.47392753477,0.650650913677932,0.202987963260012,3.20536697461464,0.00134890381402047,0.00341538775223413
"purE",760.045455511067,0.598336242637179,0.14977712205621,3.99484403507652,6.47368546519187e-05,0.000212478459448361
"purK",2325.05509198457,0.42153593261349,0.0965505528117425,4.36596083955537,1.26565155411248e-05,4.70135237964736e-05
"purB",4953.01402881317,0.290954118571978,0.123790537867927,2.35037445981855,0.0187545329574154,0.0370314969058356
"purC",991.245535884069,0.39179550092257,0.154688858703967,2.53279715297636,0.0113156414121827,0.0236080814664485
"purS",288.136578634409,0.427045063018244,0.23270950798861,1.83509933353968,0.0664909726776699,0.114309191827384
"purQ",636.900870551206,0.402023383387433,0.161125884628998,2.49508875816643,0.0125925627070007,0.0259808860285236
"purL",2004.67972023451,0.616572864515371,0.126098711009316,4.88960481499147,1.01038612300564e-06,4.45048183411478e-06
"purF",2112.93042176676,0.188956424758947,0.11829087338361,1.5973880262611,0.110179239836497,0.177143468972546
"purM",843.055834369298,-0.0406813136424519,0.190123532389092,-0.213973058102017,0.830568067130428,0.881989827634651
"purN",659.678284875807,-0.115310968714237,0.196785354914018,-0.585973324918512,0.557893440773214,0.656490479468195
"purH",2298.37273349413,-0.133924961316872,0.103860605951152,-1.28946832237681,0.19723532227097,0.288338519046563
"purD",2282.03406146701,0.186477056014997,0.113493477968945,1.64306407162906,0.100369677487531,0.164064971281771
"pgaptmp_000705",3.27252161372997,0.810090385624982,1.99113972142834,0.406847584278951,0.684119935352408,0.762917785467473
"pgaptmp_000706",14964.5287992418,0.162377554630737,0.0877111825577665,1.85127540064569,0.0641299431605727,0.110710412079616
"pgaptmp_000707",22499.7701520687,-0.201385465169747,0.0745119385075656,-2.70272749848401,0.0068773103100679,0.0149867382752182
"pgaptmp_000708",7208.49431964361,0.188467006367228,0.0900866080536444,2.09206463023894,0.0364327346129147,0.0670304687243047
"pgaptmp_000709",156.234543535844,0.669611551080821,0.297293342513105,2.25235972464235,0.0242995487243751,0.0465002161193441
"pgaptmp_000710",302.446332266546,-0.584190423040504,0.245395153025003,-2.38061109129153,0.0172839486476077,0.0343831410296077
"pcrA",5383.95480147752,0.136639720605865,0.0858083832064271,1.59238195034108,0.11129890933931,0.178481060129647
"ligA",10708.4850511803,0.192882874707178,0.0827170669477496,2.33183890368136,0.0197091675685526,0.0387451965976799
"pgaptmp_000713",9214.44298780801,0.122821424228565,0.0793840070214761,1.54718096045891,0.121819615746809,0.191961308132778
"pgaptmp_000714",5597.42279696514,0.0253369030647693,0.107229927133186,0.236285743562051,0.813210948763493,0.868264816780758
"pgaptmp_000715",246.613336831958,-0.529447559333195,0.248923520800191,-2.12694870147759,0.0334243457137934,0.0619548878220812
"gatC",1319.52477648267,0.399311149600154,0.117147740222365,3.40861162871942,0.000652943647017037,0.00179487167961404
"gatA",25465.1548165595,-0.131481545858654,0.0811264264525401,-1.62069934062204,0.105082135124245,0.170420787334396
"gatB",42975.7686515015,0.240989724620266,0.0895142903225281,2.69219276332257,0.00709839045397442,0.0153963923483058
"pgaptmp_000720",432.898456357612,-1.5195235090917,0.249358208643418,-6.09373766902785,1.10304366779971e-09,7.63109392481509e-09
"pgaptmp_000721",76170.5754006676,-0.0544710164296613,0.0906638551488042,-0.600801899944133,0.547971938522653,0.647271201263509
"pgaptmp_000722",4974.39123320747,-0.656058628754386,0.10223299673826,-6.41728844586299,1.3872293412059e-10,1.11277319137249e-09
"rlmD",9710.49094766139,-0.204147067089675,0.0796360344976394,-2.56350116348054,0.010362235358523,0.0218146153871168
"pgaptmp_000724",12443.8311280442,0.265653444741528,0.0819225160122742,3.24274030721574,0.00118386064790466,0.00304448810348555
"pgaptmp_000725",10583.6855403896,0.0746862656045588,0.0877865118839482,0.85077153655783,0.394896275907167,0.501810836096441
"pgaptmp_000726",22120.3852523863,-0.0962076067178457,0.0784372308073624,-1.22655537080505,0.219989751943876,0.314802713085393
"pgaptmp_000727",1299.79912119499,-0.707649122242195,0.157518381847062,-4.49248598128228,7.03965537564302e-06,2.72083045775112e-05
"pgaptmp_000728",415.345323276852,-1.30949306584344,0.266921696107934,-4.90590718153508,9.29964979186636e-07,4.13103504017436e-06
"pgaptmp_000729",105.553642990337,-1.02883156349993,0.535400679793755,-1.92161049159715,0.0546547874600669,0.0961820893268884
"pgaptmp_000730",60.9414651489374,-0.591928429374817,0.454937246859849,-1.30112105232213,0.193217022779115,0.283242914054299
"pgaptmp_000731",1548.04808487448,0.160451472373607,0.172076848076056,0.932440791237001,0.35110877223075,0.456932465119879
