"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"pgaptmp_001832",2881.22314200625,-3.97334574222056,0.1468614473969,-27.0550632085384,3.32992677309902e-161,6.5576653171823e-160
"pgaptmp_001833",1039.68332890062,1.50027711714739,0.197087780256362,7.6122279889494,2.69410772927261e-14,6.94423058750185e-14
"pgaptmp_001834",818.279437086856,1.40923138122865,0.175791684067258,8.01648490203598,1.08814294794648e-15,2.93270677209037e-15
"pgaptmp_001835",2022.62078987561,1.43833101148344,0.121331887789747,11.8545177008693,2.03894812197476e-32,8.7733698381388e-32
"pgaptmp_001836",34.3652337286305,0.183416080569466,0.596182915890168,0.307650681830769,0.75834815079723,0.796147915493305
"pgaptmp_001837",1782.77990700114,1.27829153519595,0.12454510306063,10.2636836277189,1.02712216908121e-24,3.60655538992477e-24
"pgaptmp_001838",3667.11845331513,2.10915393310248,0.0988411078890551,21.3388333877228,4.95147288346819e-101,5.72341058144988e-100
"pgaptmp_001839",3215.05087897494,1.8555489747198,0.14028172530237,13.2273036328878,6.10380552128684e-40,3.09936755119094e-39
"pgaptmp_001840",6078.48858195568,2.89895302920817,0.1136963519159,25.4973266983316,2.11052478875539e-143,3.53845642511151e-142
"pgaptmp_001841",9784.73889055238,3.24451403797709,0.112810744367732,28.7606828246862,6.65948881655854e-182,1.48422858534317e-180
"pgaptmp_001842",6496.02679322682,3.77847780168258,0.112572386621247,33.5648724797437,5.46316669903336e-247,1.72321241133917e-245
"pgaptmp_001844",1792.97968887732,4.04243141365851,0.172338381031648,23.4563617776829,1.13837282356851e-121,1.56347736137344e-120
"pgaptmp_001845",1186.72116925732,4.31109386970172,0.148532646530784,29.0245543346475,3.22440348901512e-185,7.31782304031359e-184
"pgaptmp_001846",872.495144728615,3.916045733454,0.202820489441304,19.3079394702245,4.60584899588135e-83,4.39563332376163e-82
"pgaptmp_001847",1180.66572017611,2.91150426846105,0.142116116620199,20.4867986664873,2.82360152976082e-93,2.99414384437885e-92
"pgaptmp_001848",196.362563679227,2.75098540077154,0.321743476051439,8.55024454429566,1.22827993977294e-17,3.50587265018012e-17
"bioB",146.876965397729,2.67685317967751,0.312140209010138,8.5758037651297,9.83971902892508e-18,2.81718724812763e-17
"bioD",59.49342703667,2.6852939036582,0.599739184356951,4.47743614841077,7.55448118078057e-06,1.32506027120006e-05
"bioF",72.0033674528793,1.97579446932291,0.527294041841035,3.74704493611281,0.000178930041925215,0.000290566150107177
"bioA",66.7720755792218,2.02301589497946,0.467862691090086,4.32395216268684,1.53258542736661e-05,2.63599027756863e-05
"pgaptmp_001853",7.5480346928503,4.10393123665327,1.69209851365169,2.42535006297988,0.0152936317137572,0.0211530647486452
"pgaptmp_001854",27.2177419590239,0.626361879931965,0.83320992009141,0.751745586350253,0.452204070395168,0.507417410313783
"galU",19753.8737410296,-0.111093501819069,0.0911622946687638,-1.21863432927752,0.222983013338086,0.268242655347239
"pgaptmp_001856",2622.21597040554,-1.45163097816331,0.102839294987986,-14.1155282942468,3.04723746149933e-45,1.69280863159709e-44
"pgaptmp_001857",126.988422717969,2.60653387879432,0.332904338583298,7.8296783090501,4.89119844836149e-15,1.29573242881149e-14
"pgaptmp_001858",55.0882628655268,3.2284748989287,0.584677008867028,5.5218092211027,3.35526690137965e-08,6.73950534643014e-08
"pgaptmp_001859",51.3493771993916,2.55166451285549,0.561121525531283,4.54743651197396,5.43032938882609e-06,9.633787409538e-06
"pgaptmp_001860",6.50649186689926,2.46899027999137,1.64571058766564,1.50025788160816,0.133547615045028,0.166020114628455
"pgaptmp_001861",49.8966423263413,2.52460488053969,0.573770820071001,4.4000231315829,1.08239339564433e-05,1.88079748766956e-05
"pgaptmp_001862",57.6335687424729,1.80558871596227,0.520548142280417,3.46862964115547,0.000523120064181988,0.000822582542832851
"pgaptmp_001863",13.4670746289212,-0.227832833223111,1.03572511299492,-0.21997422903487,0.825891225381845,0.858650039349505
"pgaptmp_001864",166.243945245289,0.238094535125481,0.279081638170021,0.85313579455353,0.393584003510743,0.447850706532249
"pgaptmp_001865",1357.1487166016,1.1385203570282,0.163890343022511,6.94684223628613,3.73553036326888e-12,8.92976494032547e-12
"pgaptmp_001866",12326.675981042,1.23146085681711,0.145238954974229,8.47886062685886,2.27409894937489e-17,6.45136912315041e-17
"pgaptmp_001867",30811.7723437887,1.0099231075839,0.122058736995329,8.27407469915524,1.29456987260448e-16,3.59313129443241e-16
"pgaptmp_001868",24147.6170196817,0.483791536896909,0.115028572765055,4.20583795197606,2.60116570252802e-05,4.41676037628162e-05
"pgaptmp_001869",14559.402134091,0.55465579849139,0.103078362770446,5.38091393367006,7.41086221058371e-08,1.46020270766504e-07
"pgaptmp_001870",23517.1153813691,-0.493108840451124,0.111474733679694,-4.42350319371921,9.71131956474205e-06,1.6937924751626e-05
"dacB",6772.53851914061,2.29215241036934,0.0837077090463,27.3828114098967,4.39436879501236e-165,9.08657814168668e-164
"pgaptmp_001872",3364.09269753322,2.49969407516972,0.098831018190234,25.2926067235107,3.8522602899662e-141,6.26118462849528e-140
"pgaptmp_001873",2579.07899844473,0.944505701197512,0.120848291867754,7.81563137219266,5.4688205496474e-15,1.44566406859287e-14
"pgaptmp_001874",57660.6198763899,-0.738741609391168,0.0908292797599047,-8.13329810985989,4.17765580325996e-16,1.14164720262361e-15
"pgaptmp_001876",74.9499970941166,-0.754082433374081,0.466498180072114,-1.61647454499718,0.105991752615728,0.133457815708979
"pgaptmp_001877",139.979080567961,0.266835132507551,0.32287880332987,0.826425054093558,0.408563015981509,0.463478069333488
"ggt",2253.31317645761,0.443105578899155,0.135459652170479,3.27112591682649,0.00107120203632453,0.00165230583472851
"pgaptmp_001879",64.1479860267469,-0.500859748000397,0.562957190075967,-0.889694202027706,0.373630108108275,0.428684112940506
"pgaptmp_001880",492.704565354747,0.965152267215721,0.248037677340485,3.89115185065551,9.97694667528624e-05,0.000164529000998739
"thrS",16161.6343028117,1.32624265508949,0.0830294476216356,15.9731600423643,1.96569634238776e-57,1.34244436447106e-56
"pgaptmp_001882",330.749350114856,1.19939045432258,0.234951814588946,5.10483588484278,3.31081719625504e-07,6.28396818177525e-07
"pgaptmp_001883",157.948718965151,3.16684431904934,0.337016362410623,9.39670791173884,5.62969457592864e-21,1.7742356656737e-20
"gltD",5285.00167114665,-0.238193191691982,0.130067879915657,-1.83129910202611,0.0670559116152775,0.0868111662720218
"gltB",11480.5628492381,0.122940094129453,0.124540701372019,0.987147918512316,0.323570129454173,0.376117433425494
"pgaptmp_001886",533.305377538179,0.378821233868062,0.276796223690635,1.36859249312396,0.171126691872269,0.209448716589472
"proC",939.653647635606,0.852512753734282,0.175379288447757,4.86096597425888,1.16814332748382e-06,2.15452401630067e-06
"rtp",478.741897136364,0.92034937643897,0.179910483950775,5.11559613552474,3.12751603866987e-07,5.94212082487457e-07
"pgaptmp_001890",5816.55652408853,1.91016413356011,0.144558613614458,13.2137690435699,7.30719387020103e-40,3.70536452110194e-39
"pgaptmp_001891",21.2932080135404,1.62284083167426,1.08812564817094,1.49140941067068,0.135854038887242,0.168662018925388
"pgaptmp_001892",63.247741264635,0.547479851433416,0.450359851425349,1.21564977362145,0.224118364862544,0.26943428747364
"pgaptmp_001893",384.761209143166,-0.754988447310423,0.206474434734271,-3.65657108243004,0.000255611553278102,0.000410434081665701
"pgaptmp_001894",977.908747185681,-0.473205537603108,0.176622964673913,-2.679184660255,0.00738016810187663,0.0105336516400948
"pgaptmp_001895",398.585556603487,-1.71847704241735,0.201241610333492,-8.53937234734673,1.34952854018463e-17,3.8490001736147e-17
"pgaptmp_001896",2644.48925255256,1.26920452768283,0.131002711157419,9.68838367137066,3.37832576969258e-22,1.10882967502608e-21
"pgaptmp_001897",646.704667022448,1.89370569331314,0.180101910299732,10.5146341322064,7.39673341191765e-26,2.69116732738587e-25
"pgaptmp_001898",200.092229958215,0.514977286698462,0.24808347577592,2.07582260401581,0.0379103609661116,0.0504838509895769
"pgaptmp_001899",2310.51539845711,-0.233775459340344,0.109904634455615,-2.12707553688061,0.0334138074945264,0.0446717641862885
"pgaptmp_001900",920.164438603362,-0.00114582906223838,0.134736603518675,-0.00850421513022301,0.993214699833326,0.994818383417557
"pgaptmp_001901",327.915804395344,0.779525558449072,0.21375819824254,3.64676332818161,0.000265564314241959,0.000426047576555418
"pgaptmp_001902",427.010902455848,0.145066305212575,0.184282272572744,0.787196202799762,0.431167019740256,0.485715389671075
"pgaptmp_001903",557.073920674392,-0.594866356416284,0.18233900334531,-3.26241969903575,0.00110465464068195,0.00170249464704688
"pgaptmp_001904",679.753633126452,4.21158160377355,0.187622065063085,22.4471551486094,1.36428172553559e-111,1.72716210287193e-110
"pgaptmp_001905",132.264271396898,2.05626208622988,0.388158467476839,5.29748094791354,1.17411151309517e-07,2.28439260415066e-07
"pgaptmp_001906",44.7805253443282,0.281277079666508,0.560732751651954,0.501624131705966,0.615931941248857,0.6637133105798
"pgaptmp_001907",39.6728936275436,0.215047986611132,0.570211003809913,0.377137559910754,0.706071379761566,0.746590248713792
"pgaptmp_001908",696.702639164981,-0.536351511541609,0.175286957108712,-3.05984837884411,0.00221449069568772,0.00333292938509895
"pgaptmp_001909",1455.28824850623,-0.276214378524202,0.146228964388253,-1.8889170123015,0.058902949524552,0.0768173714542336
"pgaptmp_001910",1218.27240522151,2.49100634189578,0.200294583538161,12.4367134542167,1.65160787355877e-35,7.53343689385506e-35
"pgaptmp_001911",379.702720016977,-0.0211240147191883,0.225487230230442,-0.0936816452869643,0.925362051085247,0.938729232526381
"pgaptmp_001912",5.93139531328471,-0.539792348939956,1.77320889306952,-0.30441554350968,0.760811327362883,0.798347832096039
"pgaptmp_001913",1.43630225424239,4.78264966932394,3.84661065791742,1.24334124106891,0.213742112961413,0.257458946421482
"pgaptmp_001914",1.841105020966,0.0937641725410207,3.36885957125942,0.0278326153280315,0.977795652762833,0.981752203826076
"pgaptmp_001915",3.73647897237783,-1.44924963979101,2.06696540729528,-0.701148473349352,0.483210362187171,0.53799251213301
"pgaptmp_001916",10.2145672791538,-2.05861044894436,1.38954202548668,-1.48150283416102,0.138472630241013,0.171798376585683
"pgaptmp_001917",267.78359253924,-1.64783127901256,0.305750744914659,-5.38945957260871,7.06698746011488e-08,1.39466210639171e-07
"pgaptmp_001918",116.956904107416,0.762981959490444,0.502659470993613,1.51789034827544,0.129042043504487,0.160539844062914
"pgaptmp_001919",24.041776830287,0.243318144710172,0.759520462232823,0.320357589833551,0.748697271142412,0.786523071744865
"pgaptmp_001920",187.591513203669,0.0937482730126241,0.277340963773246,0.338025337970892,0.735344093542214,0.774024523802071
"pgaptmp_001921",0,NA,NA,NA,NA,NA
"pgaptmp_001922",3.04370176358995,0.702273364263201,2.09220783161247,0.335661378211149,0.737126233372738,0.775681040603146
"pgaptmp_001923",0,NA,NA,NA,NA,NA
"pgaptmp_001924",3.62786313007266,4.2078191284166,2.50017942183987,1.68300686409141,0.0923737626424913,0.11750346703874
"pgaptmp_001925",1.88754660650382,0.51730487128517,3.18566388081681,0.162385264308717,0.871002474207724,0.895544532873246
"pgaptmp_001926",1.80503523061602,-1.63156882811414,2.38476754817895,-0.684162625980058,0.493872479569621,0.547407197426483
"pgaptmp_001927",28.2987732320173,1.13269647269595,0.875503470896262,1.29376582772013,0.195746319627611,0.237009694747549
"pgaptmp_001928",5.91326337972727,-2.11910379837833,1.99213324538013,-1.06373597413358,0.287448322908217,0.338677637817152
"pgaptmp_001929",28.3863450719719,-1.50725565138909,0.785112406830905,-1.91979599134486,0.0548836734252863,0.0718526318990206
"pgaptmp_001930",29.7166780008364,-1.16211695523664,0.712829909264805,-1.63028646824769,0.103040966147103,0.130050347914383
"pgaptmp_001931",9.52340715786199,-1.93405026792586,1.41733134853617,-1.36457171424548,0.172387700051688,0.210714948963016
"pgaptmp_001932",21.4598941714539,-1.66563338792887,0.808650250857649,-2.05976982776214,0.0394205503063382,0.0523824663478011
"pgaptmp_001933",1.92205137613876,0.438422429571838,2.85187673715584,0.153731198778624,0.877821684120026,0.901062412657126
"pgaptmp_001934",2.50362302718577,-3.27926575145863,2.62617025948461,-1.24868741454036,0.211779425831675,0.25526004629064
"pgaptmp_001935",8.59121234227434,-2.871920294487,1.33714308133862,-2.14780327892204,0.0317293864405386,0.0424961411772885
"pgaptmp_001936",0.272278470942582,-1.8687365121729,4.89630209866478,-0.381662829318171,0.702711474505368,0.744306234521621
"pgaptmp_001937",0,NA,NA,NA,NA,NA
"pgaptmp_001938",0,NA,NA,NA,NA,NA
"pgaptmp_001939",132.696247601932,2.41272863501914,0.354195049135409,6.81186436938806,9.63419184801903e-12,2.26236353680295e-11
"pgaptmp_001940",0.534073669657264,1.41148838147275,4.89022228515383,0.288634810273935,0.772860853972461,0.809394512798397
"pgaptmp_001941",1.47641188316884,-4.30097859468523,4.80559411742265,-0.894994144239536,0.370790218263619,0.425819559511629
"pgaptmp_001942",1092.89825729078,0.78593329632498,0.161302192765687,4.87242785016972,1.10235118943866e-06,2.03721505813837e-06
"pgaptmp_001943",104.85273000983,2.73468208062334,0.363836031740626,7.5162486451393,5.63702998185144e-14,1.44100450497603e-13
"pgaptmp_001944",1298.26439701251,1.52250535481695,0.122664832005238,12.4119140745404,2.25203788202248e-35,1.02345360157359e-34
"pgaptmp_001945",40.5190318953418,1.5035844728871,0.664521296763614,2.26265806710776,0.0236567756293943,0.0321000798004396
"csaA",490.946733187603,1.04247363674656,0.207658146995057,5.02014321052075,5.16329705891254e-07,9.71576928881318e-07
"pgaptmp_001947",1049.90767294008,0.732191873656872,0.125747163135155,5.82273075114944,5.78937844132909e-09,1.20582353433838e-08
"pgaptmp_001948",562.310263030068,0.76826007395863,0.164425564685908,4.67238823492071,2.97717528182186e-06,5.37393132829338e-06
"pgaptmp_001949",668.530085527816,0.752582813003967,0.176818691522366,4.25624014364325,2.07893407671124e-05,3.54294534501797e-05
"pgaptmp_001950",7.88660562989966,-4.30511954687022,2.36798773721819,-1.81804976402778,0.0690565271108628,0.0891840367476167
"czrA",336.758175901006,1.34707255200136,0.257802991955618,5.22520139034409,1.73965659496948e-07,3.3445257471469e-07
"pgaptmp_001952",1133.99304823232,-1.4726745479307,0.150299087225117,-9.79829335706432,1.14503866018845e-22,3.83212998254368e-22
"pgaptmp_001953",3791.36117527109,-1.02891953973533,0.12247262212106,-8.40122079462196,4.41860698581712e-17,1.23840777117555e-16
"pgaptmp_001954",113.506585610794,0.798626725960482,0.453120113765412,1.76250557346466,0.0779839155425678,0.0997786640252448
"pgaptmp_001955",19.8825096911707,-2.1311667823294,1.06097347404004,-2.00868997621044,0.0445700224180786,0.0589096674148041
"pgaptmp_001956",2663.02187256792,0.295010360156053,0.101244934557013,2.91382834555467,0.00357026161487408,0.00527950485918209
"pgaptmp_001957",12.9929334801618,0.599153883328675,0.926514781864448,0.646674931751206,0.517842350622493,0.571253476294285
"pgaptmp_001958",5309.84357409716,0.424627606203119,0.129106957154024,3.28895991016612,0.00100558345804821,0.00155431130849479
"recQ",1790.30881124849,0.879097142164202,0.114644884281698,7.66800147840996,1.74696874301367e-14,4.54382785569313e-14
"pgaptmp_001961",2519.06026696026,0.0680428174025723,0.0979886623028058,0.69439479837275,0.487434654901827,0.541561727028238
"pgaptmp_001962",175.413430796179,2.75431608153609,0.337382735423258,8.16377304570939,3.24718751961119e-16,8.89332740838326e-16
"pgaptmp_001963",127.111151474024,2.68238953895489,0.454536270232322,5.90137622589253,3.60481814156717e-09,7.58030119938589e-09
"pgaptmp_001964",3.09394276851218,0.954836354450616,2.41511023577187,0.395359325759907,0.692577722370033,0.735456286065981
"pgaptmp_001965",219.164267928536,1.35547145028891,0.264834703777942,5.11817911683299,3.08499554826161e-07,5.86732418529878e-07
"pgaptmp_001966",18.1109268988706,-0.51089915501623,0.82085767938943,-0.622396753839529,0.533681014426533,0.585947119674205
"pgaptmp_001967",9.33345530955379,-0.00517291869210166,1.4286191574721,-0.003620922108629,0.997110928466796,0.997378897004412
"pgaptmp_001968",3769.20051592044,0.919974753877872,0.104372468548466,8.81434315650659,1.20388784789239e-18,3.54499253944262e-18
"pgaptmp_001969",31.9818681791928,1.30660903525781,0.723866549498349,1.80504132448628,0.0710682156684899,0.0914646952690593
"pgaptmp_001970",73610.5143370406,4.45677830120227,0.0927584456266226,48.0471429970053,0,0
"pgaptmp_001971",644.827703691827,2.97904300786147,0.172332477164933,17.2866023681093,5.93489011018376e-67,4.57342877641904e-66
"pgaptmp_001972",304.667250900471,2.05116669630307,0.226316267257202,9.06327557078335,1.26590703342036e-19,3.84315332658287e-19
"pgaptmp_001973",1002.37045495333,0.301427199291378,0.152492261604191,1.9766721020491,0.0480787062268818,0.0633671900058266
"pgaptmp_001974",460.467594361775,-0.117714626108466,0.194234002153822,-0.606045413280644,0.544484597288213,0.596225852046698
"pgaptmp_001975",682.22703682933,2.27398944873117,0.194343180942051,11.7008965156808,1.26114017915575e-31,5.30391383821211e-31
"odhB",164061.626906855,3.00466257531436,0.097878352875722,30.6979274480583,6.06597076377974e-207,1.52550967451272e-205
"sucA",293484.123356563,2.52085588671329,0.0806378265731408,31.2614562401035,1.56000475340138e-214,4.14738406582852e-213
"pgaptmp_001978",4618.34757797716,0.776773131098201,0.107747330404009,7.20920999328349,5.62774170025273e-13,1.37896343702045e-12
"pgaptmp_001979",1744.13023671569,-0.255174165240925,0.131572007391381,-1.93942594857484,0.0524494934022218,0.0688110731205744
"pgaptmp_001980",71.4079259507528,2.70363882922872,0.493583431382861,5.47757209283546,4.31201345526887e-08,8.61014703890061e-08
"pgaptmp_001981",6122.6037605728,4.08052332511695,0.127488894799496,32.0068922986152,8.74386427146053e-225,2.44696712920121e-223
"pgaptmp_001982",382.537198641889,-1.83791594516766,0.203825032860881,-9.01712571498577,1.93088781517561e-19,5.81453434310974e-19
"cdaS",22.1698736309878,0.165433510693847,0.941246671418618,0.175759995458481,0.860482499306394,0.887424733283015
"pgaptmp_001984",1388.54872333874,-0.813934128195949,0.123072995996739,-6.61342580965132,3.75526245052903e-11,8.55914687132213e-11
"pgaptmp_001985",1029.72923287547,0.396855976062734,0.138838738627819,2.85839514234262,0.00425789807536646,0.00624424611367768
"bshB2",8532.29311524163,-0.139670839026408,0.107107044620179,-1.304030370007,0.192223227715946,0.232819672489018
"pgaptmp_001987",2083.09007130674,0.0911937459982794,0.15418733051715,0.591447725908557,0.554220470580498,0.605688755669683
"pgaptmp_001988",1689.77314460705,-0.446662729556682,0.20887868048424,-2.13838352732405,0.032485628312072,0.0434933484091842
"rarD",686.229944892338,0.58450137470801,0.298340853737714,1.95917309810299,0.0500925185047573,0.0659046850034311
"pgaptmp_001990",46.1921117911748,-1.41703334007357,0.610886869355648,-2.31963299778932,0.0203607392161006,0.0278203639362431
"pgaptmp_001991",22.8936336645007,0.259465552038274,0.879042019514009,0.295168542889137,0.767865131123898,0.80486822659072
"pgaptmp_001992",0.689483145547386,0.520781975047848,4.99745499511251,0.104209437715231,0.91700314453922,0.932793204698177
"pgaptmp_001993",68.0868246605342,-0.253473919258536,0.428824503488396,-0.591090101420463,0.554460051852532,0.605723602287973
"pgaptmp_001994",2805.59493213913,0.866542490433954,0.113150275236667,7.6583330320804,1.88361919327199e-14,4.88559626296748e-14
"pgaptmp_001995",82.2934495314253,1.33389752851224,0.388659418299849,3.43204735484667,0.000599042948224096,0.000939190334157576
"pgaptmp_001996",166.382790425428,1.21148103918918,0.341489455317969,3.54763820763117,0.000388701756215662,0.000617476712178701
"pgaptmp_001997",419.417867330596,-0.57670496161952,0.19626288825643,-2.93843103371646,0.00329878042142946,0.00489751125989646
"pgaptmp_001998",7900.46453581555,0.403234413950379,0.100137403270897,4.02681116924441,5.65384016363542e-05,9.44505973476259e-05
"pgaptmp_001999",624.853235272207,0.249290938766232,0.149634114817688,1.66600336474048,0.0957127442632141,0.121418825544541
"bglA",1060.84915927318,-0.781566357879666,0.140008888387563,-5.58226243262633,2.37409779257273e-08,4.79196962253563e-08
"pgaptmp_002001",266.356199369378,-0.0279644672477932,0.223563157603748,-0.125085311674469,0.90045601154819,0.921247189384926
"pgaptmp_002002",5003.07779399131,0.349737430087682,0.120572015649496,2.90065176569968,0.00372387461680213,0.00549073483996036
"pgaptmp_002003",194.61304548161,2.53700716059687,0.302741641480713,8.38010637779575,5.28798883989536e-17,1.47872986191514e-16
"pgaptmp_002004",74.1983073166291,3.00601214887286,0.44981447695911,6.68278213096755,2.34448005490741e-11,5.38651528664529e-11
"pgaptmp_002005",2262.8405413244,0.929707632109474,0.120598151375272,7.70913667835963,1.26671696200894e-14,3.31322595403886e-14
"deoD",4041.53737700709,2.7307606803056,0.0906531724004955,30.1231673199632,2.41004129496749e-199,5.86285862736537e-198
"pgaptmp_002007",2.82275527794991,0.00813712286089453,2.00980590138461,0.00404871080102245,0.996769604986182,0.997305502623271
"pgaptmp_002008",402.188553695239,0.625558639206334,0.180749051730426,3.46092349153404,0.000538325781410361,0.000846135370949901
"pgaptmp_002009",831.074761815682,0.105911345521698,0.219575715260399,0.482345442418785,0.629560570854427,0.676645811354368
"pgaptmp_002010",11.6440514440855,-1.09588328697917,1.23944641125465,-0.884171576139257,0.376603599612406,0.431430778010888
"pgaptmp_002011",0.428326766115911,3.03123019338996,4.88746705244009,0.620204731994378,0.535123006515575,0.587010854774822
"pgaptmp_002012",69.6253023796724,-1.10842002745342,0.478508781059362,-2.31640477944732,0.0205361780451006,0.0280292096383808
"pgaptmp_002013",123.549723690833,1.56599364560893,0.318857575914254,4.91126372368223,9.04912823301666e-07,1.67483119260507e-06
"pgaptmp_002014",75.1161496106709,3.28554499555457,0.529862461863001,6.20075063253692,5.61944919197777e-10,1.22384961337281e-09
"ablA",219.967161893692,2.73858257632164,0.24924099450082,10.9876891713037,4.37996622706069e-28,1.6999201561126e-27
"ablB",75.0654022416778,1.57149545564297,0.454896293023894,3.45462356968564,0.0005510616253865,0.000864852596156171
"pgaptmp_002017",117.739136720704,1.24324320782143,0.306823939644037,4.05197589622173,5.0786898352503e-05,8.50714831989272e-05
"pgaptmp_002018",49.5998045897962,1.60222629461159,0.523721198968026,3.05931151492191,0.0022184633667525,0.00333755887269718
"pgaptmp_002019",43.1313927964843,1.3962736834621,0.575286361740898,2.4270933161648,0.0152203404281079,0.0210595193581478
"pgaptmp_002020",94.696968934141,2.0089497465966,0.376532298516475,5.33539819694565,9.53351060377947e-08,1.86560076063445e-07
"pgaptmp_002021",149.355093707153,0.931417804492871,0.330727085606597,2.81627312980589,0.0048584343302573,0.00708585132336115
"pgaptmp_002022",96.6386628507731,0.0790724227668997,0.4133598414396,0.19129198059375,0.848296843640791,0.877526543368623
"pgaptmp_002023",5818.50395371423,-0.981021745072671,0.102389848168107,-9.58124035365299,9.58863839753508e-22,3.10608460536341e-21
"pgaptmp_002024",10115.9445258276,-1.73551557442025,0.107454586129732,-16.1511540542805,1.11456754558698e-58,7.72517766233661e-58
"cgeC",9.38975881678289,3.6174416973346,1.34837698302012,2.6828118121923,0.00730060588665223,0.0104310384299883
"pgaptmp_002026",12.6594174813707,0.925825625594099,1.00830723794537,0.918197936851724,0.3585152486079,0.412908864631911
"pgaptmp_002027",43.3745694602279,0.994804409481877,0.625398676413711,1.59067239346666,0.111683322895657,0.140244712489081
"phyC",577.927035803639,3.41386861317792,0.195004696224308,17.5065969142151,1.27597780060998e-68,1.00405695007829e-67
"pgaptmp_002029",6.37831303324775,0.708947953420218,1.37366726133013,0.516098747766429,0.60578544250691,0.654114713377058
"sprB",1.04351942934899,0.446981439038599,3.77179607045943,0.118506258209276,0.905666536705911,0.925306299648477
"pgaptmp_002031",1.32453088188608,4.21495992451109,4.30328513454782,0.97947493431759,0.3273453677251,0.380149597089804
"pgaptmp_002032",3.15285048425195,4.94886004716223,2.35649793428205,2.10009097617562,0.0357208389713693,0.0476704778241077
"pgaptmp_002033",73.7856570890522,1.71534522687085,0.398636850237104,4.30302724359422,1.68480123932454e-05,2.88845242412065e-05
"pgaptmp_002034",10.7668605467906,-2.60772086731396,1.33171059616822,-1.95817385159903,0.0502096162919561,0.0660354034765585
"pgaptmp_002035",313.728971564598,1.69381589220757,0.385769218415621,4.39074921312847,1.12960765495214e-05,1.96100731890479e-05
"pgaptmp_002036",91.5709790542784,0.393859147320747,0.497317788086665,0.791966739890895,0.428380069938917,0.483160794034137
"pgaptmp_002037",534.292904641284,-0.149685248273859,0.262938740589309,-0.569278030077951,0.569167473928106,0.619246225653437
"pgaptmp_002038",23.6748645195416,-3.4272519216591,0.954747041975388,-3.58969629753244,0.000331063448491661,0.000528168947829388
"pgaptmp_002039",4.48739277583487,-0.35667324432715,1.92985301442684,-0.184818865302589,0.853371110395487,0.881556278904247
"pgaptmp_002040",347.188437912317,3.05560898917347,0.240490628728346,12.7057299709796,5.49542356615495e-37,2.60228581593241e-36
"pgaptmp_002041",143.362994871488,3.2503358405704,0.344545571683343,9.43368920601785,3.95913325428813e-21,1.25518688010736e-20
"msrB",4095.49476549025,0.557996665882352,0.12826470376615,4.35035243132579,1.35918900338648e-05,2.34534143282544e-05
"msrA",5514.96134535534,0.415209589939162,0.117749343332317,3.52621575788614,0.000421543394972139,0.000667937214170413
"pgaptmp_002044",1158.79674818978,0.166433321514754,0.14143692518512,1.17673175726153,0.239302588190208,0.285384246473552
"pgaptmp_002045",3860.33210993409,0.462973519814899,0.100148421649617,4.62287385251737,3.78459891618064e-06,6.78529728613889e-06
"pgaptmp_002046",4641.7437738769,0.265325478681706,0.107024792848784,2.47910294072316,0.0131713286646771,0.0183609308201978
"pgaptmp_002047",1104.89945386731,2.51925493476399,0.187353774410759,13.4465128481517,3.22736987233984e-41,1.6568649192895e-40
"pgaptmp_002048",4829.94893159635,1.24786033121757,0.0951787889510023,13.1106977192152,2.85955504718433e-39,1.43440214091915e-38
"ilvA",6374.30735124318,1.48885336404095,0.119104516036961,12.5003938858113,7.42823208791213e-36,3.41331849768012e-35
"pgaptmp_002050",6336.02464148629,-0.894825764188594,0.132507677985733,-6.75301067674688,1.44808280232007e-11,3.37493061379794e-11
"pgaptmp_002051",7780.28205968673,-0.332706255112918,0.102330279542079,-3.25129821399643,0.00114879290741332,0.00176652698460539
"pgaptmp_002052",3254.00202059179,0.92004008635354,0.139879428057147,6.57737952701425,4.78811518000995e-11,1.08534498781955e-10
"pgaptmp_002053",3359.53890496444,0.732200571494511,0.101044787508793,7.24629730584366,4.2831937997376e-13,1.0536713365911e-12
"pgaptmp_002054",3577.94218033997,0.486608979437715,0.113006987371392,4.30600789169346,1.66227128750658e-05,2.85113996870943e-05
"pgaptmp_002055",3269.70579105324,0.0474172973504839,0.153916101422448,0.308072364829066,0.758027268902975,0.79609974459844
"pgaptmp_002056",271.477082057887,0.146003943858552,0.251035610592123,0.581606504010204,0.560831760965557,0.612324967531183
"pgaptmp_002057",1692.6235022261,1.34945918260768,0.147537410160313,9.14655598970706,5.87775214363843e-20,1.80951145398033e-19
"pgaptmp_002058",7701.80208118746,1.85551824363645,0.13003014862475,14.2699078887561,3.3702347150946e-46,1.89200808590982e-45
"ilvD",19888.2278183586,1.15482852126497,0.0748977446966355,15.4187355833272,1.22478918511359e-53,7.85976783964276e-53
"pgaptmp_002060",3979.61226442342,1.18464568786542,0.124456816609718,9.51852795319625,1.75649459057532e-21,5.63592488458737e-21
"pgaptmp_002061",571.626637853734,1.59319151520746,0.206696543971177,7.70787689333416,1.2792805962612e-14,3.34139114335732e-14
"pgaptmp_002062",240.40440461606,0.686236023079996,0.300466488971546,2.28390202657502,0.0223772895125365,0.0304304974664453
"metA",5329.50786673682,-0.544400932375715,0.0979674486048798,-5.55695733764978,2.7451782263676e-08,5.52897909011915e-08
